"teamid","state","city","number"
3195,"GA","Atlanta","1"
3195,"AL","Auburn","1"
3195,"LA","Baton Rouge","1"
3195,"SD","Brookings","1"
3195,"IL","Champaign","1"
3195,"NC","Charlotte","1"
3195,"TN","Chattanooga","1"
3195,"FL","Coral Gables","2"
3195,"FL","DeLand","1"
3195,"NC","Durham","1"
3195,"MI","East Lansing","1"
3195,"FL","Fort Myers","13"
3195,"CO","Greeley","1"
3195,"CT","Hamden","1"
3195,"MS","Hattiesburg","1"
3195,"KY","Highland Heights","1"
3195,"HI","Honolulu","2"
3195,"FL","Jacksonville","3"
3195,"TN","Johnson City","1"
3195,"GA","Kennesaw","1"
3195,"GA","Macon","1"
3195,"NV","Paradise","2"
3195,"NJ","Princeton","1"
3195,"MX","Puerto Vallarta","2"
3195,"NJ","South Orange","1"
3195,"SC","Spartanburg","2"
3195,"VI","St. Thomas","3"
3195,"CA","Stanford","1"
3195,"FL","Tallahassee","2"
3195,"FL","Tampa","1"
3195,"IN","West Lafayette","1"
3196,"MI","Ann Arbor","1"
3196,"GA","Athens","9"
3196,"AL","Auburn","3"
3196,"LA","Baton Rouge","4"
3196,"VA","Blacksburg","1"
3196,"IN","Bloomington","1"
3196,"OH","Bowling Green","1"
3196,"IL","Chicago","1"
3196,"TX","College Station","5"
3196,"SC","Columbia","6"
3196,"OH","Columbus","1"
3196,"AR","Conway","4"
3196,"FL","Daytona Beach","1"
3196,"GA","Duluth","3"
3196,"IL","Evanston","1"
3196,"AR","Fayetteville","3"
3196,"BA","Freeport","1"
3196,"FL","Gainesville","66"
3196,"SC","Greenville","3"
3196,"VA","Hampton","1"
3196,"FL","Jacksonville","1"
3196,"TN","Knoxville","6"
3196,"NV","Las Vegas","3"
3196,"KS","Lawrence","1"
3196,"KY","Lexington","6"
3196,"GA","Macon","1"
3196,"FL","Miami","1"
3196,"TN","Nashville","5"
3196,"AR","North Little Rock","1"
3196,"MS","Oxford","2"
3196,"PA","Philadelphia","1"
3196,"NJ","Piscataway","1"
3196,"PA","Pittsburgh","1"
3196,"RI","Providence","1"
3196,"NY","Queens","1"
3196,"GA","Savannah","2"
3196,"MS","Starkville","4"
3196,"CA","Stockton","1"
3196,"NY","Syracuse","1"
3196,"FL","Tallahassee","5"
3196,"AZ","Tempe","1"
3196,"AL","Tuscaloosa","4"
3196,"PA","University Park","1"
3196,"FL","West Palm Beach","1"
3196,"FL","Winter Park","1"
3197,"IA","Ames","1"
3197,"GA","Atlanta","1"
3197,"AL","Auburn","1"
3197,"MD","Baltimore","7"
3197,"LA","Baton Rouge","2"
3197,"FL","Boca Raton","2"
3197,"NC","Chapel Hill","1"
3197,"OH","Cincinnati","1"
3197,"OH","Cleveland","1"
3197,"FL","Coral Gables","3"
3197,"TX","Dallas","1"
3197,"OH","Dayton","1"
3197,"FL","Daytona Beach","8"
3197,"FL","DeLand","3"
3197,"DE","Dover","1"
3197,"NC","Durham","3"
3197,"TX","Edinburg","2"
3197,"AR","Fayetteville","1"
3197,"FL","Gainesville","2"
3197,"NC","Greensboro","8"
3197,"LA","Hammond","1"
3197,"VA","Hampton","5"
3197,"MS","Hattiesburg","1"
3197,"LA","Houma","1"
3197,"WV","Huntington","1"
3197,"MS","Itta Bena","1"
3197,"AL","Jacksonville","1"
3197,"FL","Jacksonville","2"
3197,"GA","Kennesaw","1"
3197,"TN","Knoxville","1"
3197,"KY","Lexington","1"
3197,"NE","Lincoln","1"
3197,"CA","Long Beach","2"
3197,"MS","Lorman","1"
3197,"CA","Los Angeles","1"
3197,"TX","Lubbock","2"
3197,"GA","Macon","1"
3197,"KS","Manhattan","1"
3197,"FL","Miami","5"
3197,"AL","Montgomery","1"
3197,"VA","Norfolk","9"
3197,"NE","Omaha","1"
3197,"SC","Orangeburg","2"
3197,"FL","Orlando","2"
3197,"OH","Oxford","1"
3197,"MD","Princess Anne","3"
3197,"VA","Richmond","1"
3197,"GA","Savannah","4"
3197,"SC","Spartanburg","1"
3197,"MS","Starkville","1"
3197,"FL","Tallahassee","63"
3197,"FL","Tampa","1"
3197,"AL","Troy","1"
3197,"AL","Tuscaloosa","3"
3197,"DC","Washington","7"
3197,"NC","Winston-Salem","4"
3197,"FL","Winter Park","2"
3197,"MI","Ypsilanti","1"
3198,"MD","Baltimore","1"
3198,"AL","Birmingham","5"
3198,"FL","Boca Raton","6"
3198,"KY","Bowling Green","7"
3198,"MA","Cambridge","1"
3198,"NC","Charlotte","5"
3198,"MA","Chestnut Hill","1"
3198,"OH","Cleveland","1"
3198,"FL","Coral Gables","2"
3198,"FL","Davie","1"
3198,"FL","Daytona Beach","1"
3198,"TX","Denton","4"
3198,"CO","Denver","1"
3198,"TX","El Paso","7"
3198,"FL","Fort Myers","5"
3198,"FL","Gainesville","1"
3198,"WI","Green Bay","1"
3198,"MS","Hattiesburg","2"
3198,"AR","Hot Springs","4"
3198,"TX","Houston","3"
3198,"WV","Huntington","4"
3198,"FL","Jacksonville","5"
3198,"AR","Jonesboro","1"
3198,"AR","Little Rock","1"
3198,"TN","Memphis","1"
3198,"FL","Miami","110"
3198,"AL","Mobile","1"
3198,"LA","Monroe","2"
3198,"TN","Murfreesboro","7"
3198,"LA","New Orleans","2"
3198,"VA","Norfolk","3"
3198,"FL","Orlando","2"
3198,"NC","Raleigh","1"
3198,"LA","Ruston","4"
3198,"TX","San Antonio","5"
3198,"FL","Tampa","1"
3198,"OK","Tulsa","1"
3198,"TX","Waco","2"
3198,"DC","Washington","2"
3199,"IA","Ames","1"
3199,"GA","Atlanta","1"
3199,"AL","Auburn","1"
3199,"TX","Austin","1"
3199,"VA","Blacksburg","1"
3199,"MX","Cancun","1"
3199,"NC","Chapel Hill","2"
3199,"NC","Charlotte","1"
3199,"VA","Charlottesville","4"
3199,"SC","Clemson","1"
3199,"MD","College Park","2"
3199,"OH","Columbus","1"
3199,"SC","Conway","1"
3199,"FL","Coral Gables","4"
3199,"TX","Dallas","1"
3199,"OH","Dayton","1"
3199,"FL","Daytona Beach","1"
3199,"NC","Durham","5"
3199,"FL","Gainesville","2"
3199,"NC","Greensboro","11"
3199,"CT","Hartford","1"
3199,"NV","Las Vegas","1"
3199,"NE","Lincoln","1"
3199,"KY","Louisville","2"
3199,"TN","Nashville","1"
3199,"CT","New Haven","1"
3199,"IN","Notre Dame","3"
3199,"NC","Raleigh","3"
3199,"CA","Stockton","1"
3199,"NY","Syracuse","3"
3199,"FL","Tallahassee","32"
3199,"AZ","Tempe","1"
3199,"CT","Uncasville","1"
3199,"TX","Waco","1"
3199,"NC","Winston-Salem","2"
3200,"NY","Albany","1"
3200,"MA","Amherst","1"
3200,"FL","Boca Raton","1"
3200,"MA","Boston","1"
3200,"NY","Bronx","47"
3200,"NY","Brooklyn","1"
3200,"NC","Charlotte","1"
3200,"MA","Chestnut Hill","1"
3200,"OH","Cincinnati","1"
3200,"FL","Coral Gables","1"
3200,"NC","Davidson","3"
3200,"OH","Dayton","7"
3200,"NC","Elon","1"
3200,"FL","Estero","1"
3200,"NY","Hempstead","1"
3200,"RI","Kingston","1"
3200,"NV","Las Vegas","2"
3200,"KS","Lawrence","3"
3200,"PA","Lewisburg","1"
3200,"MA","Lowell","1"
3200,"WI","Milwaukee","1"
3200,"BA","Nassau","1"
3200,"CT","New Britain","1"
3200,"CT","New Haven","1"
3200,"NY","New Rochelle","2"
3200,"NY","New York","1"
3200,"IN","Notre Dame","1"
3200,"FL","Orlando","1"
3200,"PA","Philadelphia","10"
3200,"PA","Pittsburgh","6"
3200,"NJ","Princeton","2"
3200,"RI","Providence","1"
3200,"VA","Richmond","10"
3200,"NY","Riverdale","1"
3200,"TX","San Antonio","1"
3200,"NJ","South Orange","1"
3200,"NY","St. Bonaventure","4"
3200,"MO","St. Louis","5"
3200,"CA","Stockton","1"
3200,"NY","Syracuse","2"
3200,"PA","University Park","4"
3200,"MD","Upper Marlboro","1"
3200,"TX","Waco","1"
3200,"DC","Washington","5"
3201,"NM","Albuquerque","5"
3201,"TX","Arlington","1"
3201,"CA","Bakersfield","1"
3201,"CA","Berkeley","1"
3201,"ID","Boise","4"
3201,"NC","Chapel Hill","1"
3201,"TX","Dallas","1"
3201,"OR","Eugene","1"
3201,"AZ","Flagstaff","1"
3201,"CO","Fort Collins","4"
3201,"TX","Fort Worth","1"
3201,"CA","Fresno","32"
3201,"WY","Laramie","5"
3201,"NV","Las Vegas","8"
3201,"UT","Logan","1"
3201,"CA","Los Angeles","7"
3201,"TX","Lubbock","1"
3201,"CA","Malibu","1"
3201,"CA","Moraga","1"
3201,"WV","Morgantown","1"
3201,"OK","Norman","1"
3201,"CA","Northridge","1"
3201,"OR","Portland","2"
3201,"WA","Pullman","1"
3201,"NY","Queens","1"
3201,"NV","Reno","3"
3201,"CA","Riverside","1"
3201,"LA","Ruston","1"
3201,"UT","Salt Lake City","1"
3201,"CA","San Diego","1"
3201,"CA","San Francisco","1"
3201,"CA","San Jose","4"
3201,"CA","San Luis Obispo","1"
3201,"TX","San Marcos","1"
3201,"CA","Santa Clara","2"
3201,"WA","Seattle","1"
3201,"NJ","South Orange","1"
3201,"CA","Stanford","2"
3201,"CA","Stockton","1"
3201,"AZ","Tempe","1"
3201,"CO","USAF Academy","1"
3201,"DC","Washington","1"
3202,"NC","Asheville","12"
3202,"GA","Athens","9"
3202,"AL","Birmingham","7"
3202,"VA","Blacksburg","1"
3202,"NC","Boiling Springs","1"
3202,"NC","Boone","5"
3202,"NY","Bronx","1"
3202,"MX","Cancun","2"
3202,"NC","Chapel Hill","1"
3202,"SC","Charleston","3"
3202,"NC","Charlotte","2"
3202,"VA","Charlottesville","1"
3202,"TN","Chattanooga","11"
3202,"OH","Cincinnati","1"
3202,"SC","Clemson","4"
3202,"SC","Clinton","1"
3202,"SC","Columbia","3"
3202,"NC","Cullowhee","5"
3202,"NC","Davidson","5"
3202,"NC","Durham","1"
3202,"NC","Elon","5"
3202,"AR","Fayetteville","2"
3202,"NC","Greensboro","6"
3202,"SC","Greenville","46"
3202,"WV","Huntington","1"
3202,"TN","Johnson City","5"
3202,"GA","Kennesaw","1"
3202,"NV","Las Vegas","1"
3202,"GA","Macon","6"
3202,"MI","Mt. Pleasant","2"
3202,"TN","Murfreesboro","1"
3202,"TN","Nashville","1"
3202,"SC","Orangeburg","1"
3202,"VA","Richmond","1"
3202,"SC","Spartanburg","5"
3202,"MS","Starkville","1"
3202,"GA","Statesboro","1"
3202,"AZ","Tempe","1"
3202,"IN","Terre Haute","1"
3202,"AL","Troy","1"
3202,"FL","West Palm Beach","1"
3202,"NC","Wilmington","1"
3202,"NC","Winston-Salem","2"
3203,"MA","Amherst","2"
3203,"OH","Athens","1"
3203,"GA","Atlanta","1"
3203,"AL","Auburn","2"
3203,"CA","Berkeley","1"
3203,"PA","Bethlehem","1"
3203,"VA","Blacksburg","1"
3203,"NY","Bronx","6"
3203,"SD","Brookings","1"
3203,"MX","Cancun","2"
3203,"TX","Cedar Park","1"
3203,"NC","Charlotte","2"
3203,"OH","Cincinnati","2"
3203,"MD","College Park","3"
3203,"SC","Columbia","1"
3203,"OH","Columbus","1"
3203,"FL","Coral Gables","2"
3203,"OR","Corvallis","1"
3203,"NC","Davidson","1"
3203,"OH","Dayton","7"
3203,"VA","Fairfax","4"
3203,"FL","Fort Myers","2"
3203,"BA","Freeport","2"
3203,"NC","Greensboro","1"
3203,"VA","Harrisonburg","1"
3203,"WV","Huntington","1"
3203,"RI","Kingston","1"
3203,"TN","Knoxville","1"
3203,"MA","Lowell","1"
3203,"GA","Macon","1"
3203,"MN","Minneapolis","2"
3203,"CA","Moraga","1"
3203,"NY","New Rochelle","1"
3203,"VA","Norfolk","1"
3203,"NY","Olean","1"
3203,"PA","Philadelphia","8"
3203,"NJ","Piscataway","2"
3203,"PA","Pittsburgh","2"
3203,"NJ","Princeton","1"
3203,"VA","Richmond","6"
3203,"NY","St. Bonaventure","4"
3203,"MO","St. Louis","3"
3203,"CA","Stanford","1"
3203,"FL","Tampa","1"
3203,"MD","Upper Marlboro","1"
3203,"PA","Villanova","1"
3203,"DC","Washington","66"
3203,"VA","Williamsburg","1"
3204,"TX","Arlington","5"
3204,"NC","Asheville","3"
3204,"GA","Athens","4"
3204,"GA","Atlanta","4"
3204,"AL","Auburn","2"
3204,"AL","Birmingham","4"
3204,"VA","Blacksburg","1"
3204,"FL","Boca Raton","3"
3204,"NC","Boone","6"
3204,"CO","Boulder","2"
3204,"SC","Charleston","3"
3204,"NC","Charlotte","1"
3204,"TN","Chattanooga","6"
3204,"SC","Clemson","1"
3204,"SC","Conway","2"
3204,"NC","Cullowhee","3"
3204,"TX","Dallas","2"
3204,"NC","Davidson","3"
3204,"FL","Daytona Beach","1"
3204,"FL","DeLand","4"
3204,"NC","Durham","1"
3204,"NC","Elon","4"
3204,"VA","Fairfax","1"
3204,"FL","Gainesville","1"
3204,"NC","Greensboro","4"
3204,"SC","Greenville","5"
3204,"VA","Harrisonburg","1"
3204,"MS","Hattiesburg","1"
3204,"IN","Indianapolis","1"
3204,"AL","Jacksonville","2"
3204,"FL","Jacksonville","4"
3204,"AR","Jonesboro","5"
3204,"GA","Kennesaw","2"
3204,"LA","Lafayette","6"
3204,"NV","Las Vegas","1"
3204,"KY","Lexington","1"
3204,"AR","Little Rock","6"
3204,"GA","Macon","3"
3204,"AL","Mobile","3"
3204,"LA","Monroe","3"
3204,"TN","Nashville","1"
3204,"LA","New Orleans","3"
3204,"FL","Orlando","1"
3204,"MS","Oxford","1"
3204,"TX","San Marcos","4"
3204,"SC","Spartanburg","3"
3204,"GA","Statesboro","90"
3204,"NY","Stony Brook","1"
3204,"AL","Troy","5"
3204,"AL","Tuscaloosa","2"
3205,"NC","Asheville","4"
3205,"GA","Athens","1"
3205,"VA","Blacksburg","2"
3205,"IN","Bloomington","1"
3205,"NC","Boiling Springs","52"
3205,"NC","Boone","3"
3205,"NC","Buies Creek","7"
3205,"NC","Chapel Hill","2"
3205,"SC","Charleston","4"
3205,"NC","Charlotte","1"
3205,"VA","Charlottesville","1"
3205,"IL","Chicago","2"
3205,"SC","Clinton","6"
3205,"SC","Conway","6"
3205,"NC","Davidson","2"
3205,"OH","Dayton","2"
3205,"NC","Durham","1"
3205,"VA","Farmville","7"
3205,"BA","Freeport","2"
3205,"NC","Greensboro","2"
3205,"SC","Greenville","2"
3205,"VA","Hampton","2"
3205,"NC","High Point","8"
3205,"GA","Kennesaw","1"
3205,"KY","Lexington","1"
3205,"KY","Louisville","1"
3205,"VA","Lynchburg","9"
3205,"TN","Nashville","1"
3205,"DE","Newark","1"
3205,"OK","Norman","2"
3205,"FL","Orlando","1"
3205,"PA","Philadelphia","1"
3205,"SC","Presbyterian","2"
3205,"VA","Radford","10"
3205,"SC","Rock Hill","4"
3205,"SC","Spartanburg","2"
3205,"PR","Trujillo Alto","3"
3206,"OH","Akron","1"
3206,"MA","Amherst","1"
3206,"AK","Anchorage","1"
3206,"MI","Ann Arbor","1"
3206,"MD","Annapolis","1"
3206,"OH","Athens","1"
3206,"GA","Atlanta","2"
3206,"AL","Auburn","1"
3206,"MD","Baltimore","1"
3206,"AL","Birmingham","1"
3206,"VA","Blacksburg","2"
3206,"NC","Boone","1"
3206,"MA","Boston","3"
3206,"CO","Boulder","1"
3206,"NY","Bronx","3"
3206,"SC","Charleston","1"
3206,"MD","College Park","1"
3206,"SC","Conway","2"
3206,"NC","Davidson","3"
3206,"OH","Dayton","4"
3206,"DE","Dover","1"
3206,"VA","Fairfax","66"
3206,"CT","Fairfield","1"
3206,"NC","Greenville","1"
3206,"VA","Harrisonburg","5"
3206,"NY","Hempstead","3"
3206,"TX","Houston","1"
3206,"TN","Johnson City","1"
3206,"MO","Kansas City","1"
3206,"RI","Kingston","1"
3206,"NM","Las Cruces","1"
3206,"NV","Las Vegas","1"
3206,"KS","Lawrence","1"
3206,"FL","Miami","1"
3206,"DE","Newark","5"
3206,"VA","Norfolk","4"
3206,"NY","Olean","1"
3206,"PA","Philadelphia","9"
3206,"PA","Pittsburgh","5"
3206,"MD","Princess Anne","1"
3206,"VA","Radford","1"
3206,"VA","Richmond","12"
3206,"MI","Rochester","1"
3206,"UT","Salt Lake City","1"
3206,"WA","Seattle","1"
3206,"RI","South Kingstown","1"
3206,"NY","St. Bonaventure","3"
3206,"MO","St. Louis","4"
3206,"MD","Towson","4"
3206,"AZ","Tucson","1"
3206,"MD","Upper Marlboro","3"
3206,"DC","Washington","12"
3206,"KS","Wichita","1"
3206,"VA","Williamsburg","3"
3206,"NC","Wilmington","3"
3207,"LA","Baton Rouge","1"
3207,"CA","Berkeley","2"
3207,"VA","Blacksburg","1"
3207,"NY","Bronx","1"
3207,"SD","Brookings","1"
3207,"PA","Bryn Mawr","1"
3207,"PR","Carolina","1"
3207,"NC","Chapel Hill","2"
3207,"IL","Chicago","12"
3207,"OH","Cincinnati","3"
3207,"MD","College Park","1"
3207,"FL","Coral Gables","1"
3207,"NC","Davidson","1"
3207,"FL","Gainesville","1"
3207,"VA","Harrisonburg","2"
3207,"CT","Hartford","5"
3207,"IN","Indianapolis","4"
3207,"NV","Las Vegas","2"
3207,"KS","Lawrence","3"
3207,"CA","Los Angeles","1"
3207,"KY","Louisville","1"
3207,"TN","Memphis","1"
3207,"WI","Milwaukee","9"
3207,"MN","Minneapolis","1"
3207,"WV","Morgantown","1"
3207,"TN","Nashville","2"
3207,"NY","New York","2"
3207,"IN","Notre Dame","2"
3207,"NE","Omaha","6"
3207,"PA","Philadelphia","1"
3207,"NJ","Piscataway","2"
3207,"NJ","Princeton","1"
3207,"RI","Providence","3"
3207,"NY","Queens","8"
3207,"NC","Raleigh","1"
3207,"VA","Richmond","1"
3207,"IL","Rosemont","2"
3207,"PR","San Juan","1"
3207,"NJ","South Orange","5"
3207,"NY","St. Bonaventure","1"
3207,"VI","St. Thomas","1"
3207,"CT","Storrs","1"
3207,"NY","Syracuse","1"
3207,"FL","Tampa","1"
3207,"AL","Tuscaloosa","1"
3207,"CT","Uncasville","1"
3207,"PA","University Park","1"
3207,"PA","Villanova","5"
3207,"DC","Washington","61"
3207,"IN","West Lafayette","1"
3208,"GA","Athens","36"
3208,"GA","Atlanta","3"
3208,"AL","Auburn","3"
3208,"LA","Baton Rouge","4"
3208,"BA","Bimini","1"
3208,"IL","Champaign","1"
3208,"TX","College Station","3"
3208,"SC","Columbia","5"
3208,"AR","Conway","3"
3208,"TX","Dallas","1"
3208,"GA","Duluth","3"
3208,"MI","East Lansing","1"
3208,"AR","Fayetteville","1"
3208,"FL","Gainesville","4"
3208,"SC","Greenville","3"
3208,"FL","Jacksonville","1"
3208,"TN","Knoxville","7"
3208,"NV","Las Vegas","2"
3208,"KY","Lexington","4"
3208,"CA","Los Angeles","2"
3208,"FL","Miami","1"
3208,"TN","Nashville","6"
3208,"AR","North Little Rock","1"
3208,"IN","Notre Dame","1"
3208,"MS","Oxford","2"
3208,"NJ","Piscataway","1"
3208,"CA","Sacramento","1"
3208,"PR","San Juan","1"
3208,"NJ","South Orange","1"
3208,"WA","Spokane","1"
3208,"MS","Starkville","5"
3208,"OK","Stillwater","1"
3208,"CT","Storrs","1"
3208,"FL","Tallahassee","1"
3208,"AL","Tuscaloosa","2"
3208,"PA","Villanova","1"
3208,"TX","Waco","1"
3209,"TX","Arlington","5"
3209,"GA","Atlanta","92"
3209,"NC","Boone","2"
3209,"MA","Boston","3"
3209,"KY","Bowling Green","1"
3209,"SC","Conway","2"
3209,"TN","Cookeville","1"
3209,"NC","Cullowhee","1"
3209,"FL","Daytona Beach","1"
3209,"TX","El Paso","1"
3209,"VA","Fairfax","2"
3209,"FL","Gainesville","2"
3209,"NC","Greensboro","1"
3209,"SC","Greenville","1"
3209,"VA","Harrisonburg","3"
3209,"NY","Hempstead","2"
3209,"TX","Houston","1"
3209,"AL","Jacksonville","1"
3209,"AR","Jonesboro","5"
3209,"GA","Kennesaw","1"
3209,"LA","Lafayette","4"
3209,"AR","Little Rock","7"
3209,"TN","Martin","1"
3209,"AL","Mobile","4"
3209,"LA","Monroe","2"
3209,"KY","Morehead","2"
3209,"TN","Murfreesboro","1"
3209,"TX","Nacogdoches","2"
3209,"TN","Nashville","1"
3209,"BA","Nassau","1"
3209,"LA","New Orleans","5"
3209,"DE","Newark","2"
3209,"VA","Norfolk","4"
3209,"PA","Philadelphia","3"
3209,"VA","Richmond","3"
3209,"CA","San Jose","1"
3209,"TX","San Marcos","5"
3209,"CA","Santa Clara","1"
3209,"MS","Starkville","1"
3209,"GA","Statesboro","1"
3209,"FL","Tallahassee","2"
3209,"LA","Thibodaux","1"
3209,"MD","Towson","2"
3209,"AL","Troy","4"
3209,"AL","Tuscaloosa","2"
3209,"MD","Upper Marlboro","2"
3209,"VA","Williamsburg","2"
3209,"NC","Wilmington","4"
3210,"GA","Athens","5"
3210,"GA","Atlanta","42"
3210,"LA","Baton Rouge","1"
3210,"BA","Bimini","2"
3210,"VA","Blacksburg","2"
3210,"IN","Bloomington","1"
3210,"MX","Cancun","1"
3210,"PR","Carolina","1"
3210,"NC","Chapel Hill","5"
3210,"VA","Charlottesville","3"
3210,"MA","Chestnut Hill","2"
3210,"SC","Clemson","2"
3210,"MD","College Park","3"
3210,"OH","Columbus","1"
3210,"SC","Conway","1"
3210,"FL","Coral Gables","6"
3210,"IA","Des Moines","1"
3210,"GA","Duluth","3"
3210,"NC","Durham","4"
3210,"MI","East Lansing","1"
3210,"FL","Fort Myers","2"
3210,"NC","Greensboro","10"
3210,"PR","Guaynabo","3"
3210,"TX","Houston","1"
3210,"TN","Knoxville","1"
3210,"KY","Louisville","3"
3210,"VA","Norfolk","1"
3210,"OK","Norman","1"
3210,"IN","Notre Dame","6"
3210,"PA","Pittsburgh","1"
3210,"NC","Raleigh","3"
3210,"VI","St. Thomas","2"
3210,"OK","Stillwater","1"
3210,"NY","Syracuse","3"
3210,"FL","Tallahassee","4"
3210,"AL","Tuscaloosa","1"
3210,"IN","West Lafayette","1"
3210,"FL","West Palm Beach","1"
3210,"NC","Winston-Salem","2"
3211,"SD","Brookings","1"
3211,"TX","College Station","1"
3211,"OR","Corvallis","1"
3211,"IL","Evanston","1"
3211,"CO","Fort Collins","1"
3211,"HI","Honolulu","1"
3211,"RI","Kingston","1"
3211,"NV","Las Vegas","9"
3211,"CA","Los Angeles","1"
3211,"CA","Malibu","1"
3211,"CA","Moraga","4"
3211,"OK","Norman","1"
3211,"NV","Paradise","2"
3211,"UT","Provo","5"
3211,"MX","Puerto Vallarta","1"
3211,"WA","Pullman","1"
3211,"CA","Sacramento","1"
3211,"CA","San Diego","2"
3211,"CA","San Francisco","2"
3211,"CA","Santa Clara","1"
3211,"WA","Seattle","2"
3211,"WA","Spokane","19"
3211,"VI","St. Thomas","2"
3211,"CA","Stanford","5"
3211,"CA","Stockton","1"
3211,"CT","Uncasville","1"
3211,"BC","Vancouver","1"
3212,"TX","Arlington","1"
3212,"GA","Atlanta","2"
3212,"AL","Auburn","2"
3212,"TX","Austin","1"
3212,"LA","Baton Rouge","12"
3212,"AL","Birmingham","1"
3212,"LA","Bossier City","1"
3212,"CO","Boulder","1"
3212,"OH","Cincinnati","1"
3212,"FL","Coral Gables","2"
3212,"TX","Dallas","2"
3212,"AR","Fayetteville","3"
3212,"TX","Fort Worth","2"
3212,"CA","Fresno","1"
3212,"TX","Garland","4"
3212,"LA","Grambling","43"
3212,"MS","Greenwood","1"
3212,"PR","Guaynabo","1"
3212,"MS","Hattiesburg","2"
3212,"TX","Houston","10"
3212,"AL","Huntsville","1"
3212,"TX","Huntsville","1"
3212,"MS","Itta Bena","6"
3212,"MS","Jackson","6"
3212,"AR","Jonesboro","1"
3212,"KS","Lawrence","2"
3212,"KY","Lexington","2"
3212,"NE","Lincoln","1"
3212,"MS","Lorman","2"
3212,"CA","Los Angeles","2"
3212,"TX","Lubbock","2"
3212,"VA","Lynchburg","2"
3212,"KS","Manhattan","6"
3212,"TN","Memphis","3"
3212,"FL","Miami","2"
3212,"AL","Montgomery","6"
3212,"SC","Myrtle Beach","1"
3212,"TX","Nacogdoches","2"
3212,"LA","Natchitoches","3"
3212,"LA","New Orleans","1"
3212,"AL","Normal","6"
3212,"MS","Oxford","2"
3212,"AR","Pine Bluff","3"
3212,"TX","Prairie View","6"
3212,"LA","Ruston","3"
3212,"WA","Seattle","1"
3212,"MS","Starkville","1"
3212,"OK","Stillwater","2"
3212,"FL","Tallahassee","1"
3212,"FL","Tampa","1"
3212,"AZ","Tucson","2"
3212,"OK","Tulsa","2"
3212,"AL","Tuscaloosa","3"
3212,"TX","Waco","4"
3212,"DC","Washington","2"
3212,"KS","Wichita","3"
3212,"VA","Williamsburg","1"
3213,"MD","Annapolis","2"
3213,"CA","Bakersfield","5"
3213,"CA","Berkeley","1"
3213,"IL","Chicago","1"
3213,"TN","Clarksville","1"
3213,"FL","Daytona Beach","1"
3213,"NC","Durham","1"
3213,"TX","Edinburg","5"
3213,"FL","Fort Myers","2"
3213,"CO","Greeley","1"
3213,"NC","Greenville","1"
3213,"HI","Honolulu","1"
3213,"TX","Houston","1"
3213,"MO","Kansas City","3"
3213,"NM","Las Cruces","7"
3213,"NV","Las Vegas","3"
3213,"CA","Long Beach","1"
3213,"MT","Missoula","1"
3213,"ID","Moscow","1"
3213,"UT","Orem","3"
3213,"AZ","Phoenix","34"
3213,"OR","Portland","2"
3213,"CA","Riverside","2"
3213,"CA","San Luis Obispo","1"
3213,"CA","Santa Barbara","1"
3213,"CA","Santa Clara","1"
3213,"WA","Seattle","4"
3213,"WA","Spokane","3"
3213,"CT","Uncasville","1"
3213,"CO","USAF Academy","1"
3213,"IN","Valparaiso","1"
3213,"NC","Wilmington","1"
3214,"NM","Albuquerque","3"
3214,"IA","Ames","1"
3214,"GA","Atlanta","1"
3214,"TX","Austin","1"
3214,"MD","Baltimore","1"
3214,"LA","Baton Rouge","1"
3214,"PA","Bethlehem","1"
3214,"AL","Birmingham","2"
3214,"VA","Blacksburg","1"
3214,"NC","Boiling Springs","2"
3214,"SD","Brookings","1"
3214,"NC","Buies Creek","1"
3214,"NC","Chapel Hill","1"
3214,"NC","Charlotte","1"
3214,"VA","Charlottesville","1"
3214,"TN","Chattanooga","1"
3214,"IL","Chicago","1"
3214,"SC","Columbia","2"
3214,"TX","Dallas","2"
3214,"FL","Daytona Beach","3"
3214,"FL","DeLand","1"
3214,"NC","Durham","3"
3214,"TX","El Paso","1"
3214,"NC","Elon","1"
3214,"OR","Eugene","2"
3214,"IL","Evanston","2"
3214,"FL","Fort Myers","1"
3214,"TX","Fort Worth","1"
3214,"FL","Gainesville","1"
3214,"NC","Greensboro","1"
